artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,song_description
Farasat Anees;Slick Trick;Toshi,OFIVE1,BIBA,66,216216,False,1.101746472358644,-0.2718703131015439,0.40521255316153104,-0.3958327608060787,-0.6799777353574404,-0.501927489315995,-0.6836638873499414,-0.7331096524807819,-0.3724276416798076,electronic,"A calm, slow-paced electronic song with a sad mood."
Raiden;CHANYEOL;LeeHi;CHANGMO,Yours,Yours,67,235413,False,0.6292385510700582,0.5272422843148485,0.8492075998526956,-0.48095335853121174,-0.5350244173873758,-0.5041145030885494,-0.5649522270452865,-0.31653928775393936,-1.1726435770749848,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Shadow;Mos Def,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),Six Days - Remix,66,232000,False,0.42755834076395427,1.1991329756748994,0.39865105000845974,1.696242374393857,-0.8414713696933835,-0.5032778168742339,0.601153462673007,0.9408860724400475,1.6566496403335251,electronic,"A high-energy, slow-paced electronic song with a happy mood."
Sickflip;Mismatched;Raitila Rajasthan,Mismatched: Season 2 (Music from the Netflix Series),Mehmaan,51,170400,False,-1.151309591346687,-0.4905329641358798,-0.33544196942001264,3.5878112127301462,1.500938160739878,-0.2747526451101718,-0.2813048971138096,0.21574506717480368,-0.7975037876108906,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;Justin Bieber,Encore,Let Me Love You,50,205906,False,-0.43102312596774495,0.2887012104592089,0.5829696385811016,-0.38259177893772467,-0.6950143865991484,-0.5040140361338574,-0.43888674707574116,-1.2653940074095247,-0.7520707097832096,electronic,"A calm, slow-paced electronic song with a sad mood."
MEMBA;EVAN GIIA;Nooran Sisters,"For Aisha (Featured in ""The Sky Is Pink"")","For Aisha (Featured in ""The Sky Is Pink"")",59,357931,False,0.006911044982651639,-0.07706176945277152,0.34019402191745995,0.23027652468323295,-0.7575668557646533,-0.49829969542149194,1.8197864357119444,-1.4081079286585356,-1.5065533487747524,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;Ozuna;Megan Thee Stallion;LISA,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",77,225600,True,1.343762724725969,0.7777104118632698,1.084029879361099,-0.3362483423984856,-0.9348189006019064,-0.4940031986452773,-0.6468947890254908,0.8791719443323671,-0.7382940129088836,electronic,"A high-energy, slow-paced electronic song with a happy mood."
Otnicka;Duke Luke,Peaky Blinder,Peaky Blinder,65,159130,False,0.329599381472418,0.3682149017444221,0.1831156131015084,0.8639520855258896,0.045390320542550364,-0.32676286924329684,0.5906480060088782,0.34303045639689406,2.0649469036307426,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;Ozuna;Megan Thee Stallion;LISA,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",66,225600,False,1.3207135578338427,0.7737347272990092,1.08005321078348,-0.3532724619435122,-0.9343678010646552,-0.4821474519018879,-0.5912158687056083,0.794315018184307,-0.7376935757569759,electronic,"A high-energy, slow-paced electronic song with a happy mood."
DJ Snake;Rick Ross;Rich Brian,Shang-Chi and The Legend of The Ten Rings: The Album,Run It (feat. Rick Ross & Rich Brian),69,163373,False,0.6983860517464361,0.33243374066607617,0.09006156838522318,-0.384483347776061,-0.8883857215675123,-0.5040898547649385,-0.7403933533362369,-0.960680499877853,-0.6051637532831322,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;J Balvin;Tyga,Carte Blanche,Loco Contigo (feat. J. Balvin & Tyga),74,185194,False,0.7329598020846254,0.463631331286678,1.0484386955914085,1.2611815415765104,-0.11099085237121212,-0.5041101742872862,-0.585963140373544,-0.39753908089526985,2.333142164816171,electronic,"A calm, slow-paced electronic song with a sad mood."
Midival Punditz;Karsh Kale;Raghu Dixit,Gully Boy,Train Song,49,238930,False,-0.9784408396557409,0.1694306735313895,-0.34896264258391724,-0.404344820578592,-0.8008724113407723,-0.4798861378091433,-0.5439413137170289,1.5271702894630108,-1.9714584924490441,electronic,"A calm, slow-paced electronic song with a happy mood."
RANDALL,Wahran,Wahran,63,231114,False,-0.2869658328919564,0.4437529084653747,0.06580389006174714,-0.3135495163384502,-0.8784615317479851,0.3939502366014364,-0.5702049553773508,-0.790966647581732,-0.9417087769273833,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",76,212500,True,1.585778977093293,0.6345857675498864,0.8136164160830052,1.355759983493325,-0.47487781242054417,-0.5040989323257965,-0.7845162713255778,0.5513156387603154,-0.8761944121303461,electronic,"A high-energy, slow-paced electronic song with a sad mood."
Consoul Trainin;Steven Aderinto;DuoViolins,Obsession,Obsession - Radio Edit,60,181972,False,0.7732958441458462,0.7498806199134451,0.6217421572128872,-0.32111579169179527,0.14162488848948104,-0.503895801711294,-0.6852397058495607,0.003602751804652306,-0.0036925151693949112,electronic,"A high-energy, slow-paced electronic song with a sad mood."
graves;Tim Gunter;LocateEmilio,Blame (Tim Gunter Remix),Blame (Tim Gunter Remix),64,193714,False,-0.004613538463411447,0.47555838497945996,0.8873836181978382,-0.3069290254042731,-0.5981783526025493,-0.4091393111932775,-0.5334358570529001,-0.46696747501641034,0.5956438352931144,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;Selena Gomez,Selfish Love (with Selena Gomez),Selfish Love (with Selena Gomez),63,168648,False,0.9000662620525401,0.01835466008948436,0.05685638576210435,0.16407161534146278,-0.8850776582943366,0.6330034406915763,-0.5996202340369113,-0.11982550441070829,-0.3728279331144127,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;Lil Jon,Turn Down for What,Turn Down for What,71,213733,False,1.447483975740536,0.6266343984213651,0.8269382558180289,0.6747952016922608,-0.9438108180444477,-0.09061706898668545,-0.8223359153164412,-1.514179086343611,-0.7383273705284342,electronic,"A high-energy, slow-paced electronic song with a sad mood."
RANDALL;Anas;Nassi,Choix de vie (Remix),Choix de vie - Remix,52,215000,False,0.4390829242100173,0.02630602921800568,0.03756954316065198,-0.1915433262657595,-0.647197835650517,-0.4907404454543172,0.7955044109593891,-0.4515389429894902,-0.8711574115782318,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;Selena Gomez;Ozuna;Cardi B,Carte Blanche,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",73,212500,True,1.585778977093293,0.6345857675498864,0.8136164160830052,1.355759983493325,-0.47487781242054417,-0.5040989323257965,-0.7845162713255778,0.5513156387603154,-0.8761944121303461,electronic,"A high-energy, slow-paced electronic song with a sad mood."
Maribou State;Holly Walker,Tongue EP,Tongue,64,304825,False,0.012673336705683182,-0.47860591044309786,-0.3825654920647981,-0.007115364527971296,0.5987390862374022,-0.48896369866716083,-0.6164289646995174,-1.2769654064297147,-0.2365954148704715,electronic,"A calm, slow-paced electronic song with a sad mood."
Kavinsky,Nightcall,Nightcall,73,258413,False,-0.20053145704648326,0.9248107407409143,0.6116016523399586,-0.3447604021709989,-0.9217069407191372,-0.46534911864149964,1.2524917758489906,-0.43611041096257014,-1.037745363613061,electronic,"A high-energy, slow-paced electronic song with a sad mood."
Lifafa,Jaago,Nikamma,46,211787,False,0.8712548034373824,0.1455765661458255,-0.7229683223089868,1.2800972299598734,0.5115265090354962,-0.49797665055109985,-0.585963140373544,-0.007968647215537769,1.9925275115867673,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;AlunaGeorge,You Know You Like It,You Know You Like It,70,247266,False,-0.9208179224254258,0.33243374066607617,0.5791918034323634,0.9774462158260672,-0.9046253049085569,-0.5041065561847378,0.4855934393675904,-0.8758235737297926,2.4666393582569763,electronic,"A calm, slow-paced electronic song with a sad mood."
James Blake;Travis Scott;Metro Boomin,Assume Form,Mile High (feat. Travis Scott & Metro Boomin),65,193600,False,1.0786973054665179,-1.0789342796464574,-0.317149293962965,0.3343128107917288,0.2649254286714862,-0.5039135691791655,-0.559699498713222,-0.9491091008576629,-0.24039818349922024,electronic,"A calm, slow-paced electronic song with a sad mood."
Prabh Deep;Archit Anand;Hashbass,Maya,Maya,41,274424,False,1.701024811553924,-0.06513471575998953,0.6992871944764582,1.3841335160683694,0.23184479593972873,-0.5039219683457957,-0.5491940420490933,0.6708867619689463,0.5989128820090566,electronic,"A calm, slow-paced electronic song with a happy mood."
Prabh Deep,Amar,Amar,44,272747,False,-0.2581543742767987,0.09389266681043693,0.11233091241988975,3.2662445102129767,0.9536040555417095,-0.5041052640052562,-0.5334358570529001,-0.30496788873374925,-1.3033053728540047,electronic,"A calm, slow-paced electronic song with a sad mood."
Kavinsky;The Weeknd,Kiss Land (Deluxe),Odd Look,55,252853,False,0.3468862566415127,1.0162514857189096,0.9170097991010998,-0.3239531449492997,-0.20722542031814298,-0.5041145030885494,-0.5071722153925782,-0.8372522436624923,-0.5737742332861809,electronic,"A high-energy, slow-paced electronic song with a sad mood."
Prabh Deep,Chitta,Chitta,42,208571,False,1.6088281439854193,-0.3990922191578846,-0.4328703495716788,1.1666030996596959,-0.6929092554253091,-0.502127777135638,0.412055242718689,1.0411715306150282,0.1280700820547887,electronic,"A calm, slow-paced electronic song with a happy mood."
TroyBoi;Diplo;Nina Sky,Afterhours feat. Diplo & Nina Sky,Afterhours feat. Diplo & Nina Sky,58,275604,False,0.9980252213440763,0.7538563044777058,0.8810209484736478,-0.40056168290191946,-0.6793762693077721,-0.5041145030885494,-0.6820880688503221,-0.4515389429894902,-1.038145655047666,electronic,"A high-energy, slow-paced electronic song with a sad mood."
6091;Rakhooo,Kanaavile,Kanaavile,41,187153,False,0.4736566745482066,-0.6495603467063062,-0.4911285442337974,-0.48568228062705243,1.022772651253566,-0.05185168453963567,-0.1394812321480713,-0.3898248148818098,0.8630718712288821,electronic,"A calm, slow-paced electronic song with a sad mood."
6091,Kummati,Kummati,45,213333,False,0.06453396221296706,-0.7250983534272586,-0.6802191350995822,0.015583461532064167,1.0799119259720562,0.623312094579814,0.8585371509441617,-1.126537219167244,1.0271580017974296,electronic,"A calm, slow-paced electronic song with a sad mood."
Prabh Deep;Seedhe Maut;Sez on the Beat,"Class-Sikh Maut, Vol. II","Class-Sikh Maut, Vol. II",42,142163,True,1.660688769492703,0.15352793527434686,0.04333571259819956,3.2473288218296137,-0.7662881134848439,-0.5041145030885494,-0.9027026587970263,1.3265993731130497,0.2566970630412324,electronic,"A calm, slow-paced electronic song with a happy mood."
Yellow Claw;Yade Lauren,"Los Amsterdam (Remixes, Pt. 1)",Love & War - Yellow Claw G-Funk Remix,63,115546,False,0.9115908454986033,0.3920690091299861,0.6320814955146965,-0.4951401248187339,-0.9423372262227604,-0.5026155748899301,0.6536807459936509,1.3613135701736199,-0.9730315816852338,electronic,"A calm, slow-paced electronic song with a happy mood."
Sickflip;Ritviz;Seedhe Maut,Roshni,Roshni,45,174000,False,-0.004613538463411447,-0.25994325940876195,0.12068191643288967,0.34377065498341025,0.9445820647966847,-0.5041145030885494,1.6832154990782702,-0.6713955243731015,-0.7366261319313624,electronic,"A calm, slow-paced electronic song with a sad mood."
Ghauri;Lal Chand Yamla Jatt,Das main ki pyar wichon khatya (Sunno Flip),Das main ki pyar wichon khatya (Sunno Flip),44,131451,False,1.176656264758054,0.09786835137469758,0.323690847320341,3.3891964847048355,-0.8219237230791632,-0.4294911380279786,-0.6778858861846706,1.1568855208169289,-1.5393772464123718,electronic,"A calm, slow-paced electronic song with a happy mood."
Farasat Anees,Dill Laggi,Dill Laggi,43,262000,False,0.4851812579942697,0.022330344653745022,0.3726038708250551,-0.4308267843153,-0.7795203665775468,-0.23372594657037746,-0.6174795103659302,-0.9992518299451534,1.9321502202004956,electronic,"A calm, slow-paced electronic song with a sad mood."
Maga;JVLA,Drama [Slowed],Drama [Slowed],47,221332,True,0.3123125063033234,-0.8006363601482112,0.5141732721882925,1.1287717228929701,0.20778615395299602,-0.5040473097555079,0.727218942642552,-1.468664916864197,1.5861316326039236,electronic,"A calm, slow-paced electronic song with a sad mood."
Leat'eq,Tokyo,Tokyo,61,174117,False,1.015312096513171,0.9446891635622175,1.1019248879603845,-0.4800075741120436,-0.7289972184054082,-0.49955957041602106,-0.6962704353468959,0.6246011658881859,-0.6731465819269009,electronic,"A high-energy, slow-paced electronic song with a happy mood."
DJ Snake,Disco Maghreb,Disco Maghreb,64,184799,False,0.5082304248863958,1.1196192843896866,0.9462383131465997,1.2422658531931476,-0.7723027739815271,-0.4957476409453945,0.8848007926044836,-0.0928255733635981,-0.7400953243646067,electronic,"A high-energy, slow-paced electronic song with a sad mood."
DJ Shadow;Mos Def,Six Days,Six Days - Remix,62,232533,False,0.7617712606997831,1.0639597004900374,0.3059946721499364,1.4314227370267765,-0.556075729125767,-0.5034845655912848,0.6641862026577796,0.8367434812583369,1.6588512432238534,electronic,"A high-energy, slow-paced electronic song with a happy mood."
Shanti People;Blazy;Gottinari,Tandava (Blazy & Gottinari Remix),Tandava - Blazy & Gottinari Remix,50,312160,False,0.392984590425765,0.9725189555120421,0.646596335823006,0.6747952016922608,-0.6342663155826483,-0.4794984839646729,-0.6889166156820059,-1.311679603490285,0.5960107691081689,electronic,"A high-energy, slow-paced electronic song with a sad mood."
DJ Snake;Justin Bieber;R3HAB,Let Me Love You (R3hab Remix),Let Me Love You - R3hab Remix,58,175000,False,-0.7709983376266056,0.7101237742708385,1.0774683762080275,0.07327631110132093,-0.8841754592198342,-0.5041145030885494,0.412055242718689,0.23888786521518382,2.7293306122165837,electronic,"A high-energy, slow-paced electronic song with a sad mood."
Lucky Luke,Cooler Than Me,Cooler Than Me,71,179760,True,1.8566066880757757,0.2966525795877302,0.42012506032760244,-0.13101312343899824,-0.7680925116338488,-0.3719891510981882,-0.23928307045729452,-0.6868240564000215,0.19595283783990616,electronic,"A calm, slow-paced electronic song with a sad mood."
Martin Jensen,Solo Dance,Solo Dance,69,174933,False,1.0325989716822657,0.8134915729416158,1.1585924151914557,-0.3466519710093352,-0.8011731443656064,-0.5041145030885494,-0.09745940549155617,-0.27411082467990905,-0.2399311768255144,electronic,"A high-energy, slow-paced electronic song with a sad mood."
DJ Snake;Dhee;Arivu;Santhosh Narayanan,Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan),Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan),49,167058,False,1.4301971005714413,0.18533341178843168,0.42907256462724525,-0.17735655997823732,-0.9422470063153102,-0.5041012259443763,-0.5386885853849644,0.6438868309218361,-0.6731465819269009,electronic,"A calm, slow-paced electronic song with a happy mood."
DJ Snake;Selena Gomez,Revelación - EP,Selfish Love (with Selena Gomez),55,168648,False,0.9000662620525401,0.022330344653745022,0.05645871890434249,0.17352945953314422,-0.8868820564433415,0.5651640179092394,-0.5964685970376726,-0.06968277532321795,-0.37309479407081647,electronic,"A calm, slow-paced electronic song with a sad mood."
DJ Snake;Marshmello;Justin Bieber,Let Me Love You (Marshmello Remix),Let Me Love You - Marshmello Remix,56,180013,False,0.5370418835015536,0.6862696668852746,1.010063843817385,-0.4393388440878134,-0.8919945178655223,-0.5041145030885494,-0.39161219208716164,-0.8719664407230625,-0.07147519809586156,electronic,"A high-energy, slow-paced electronic song with a sad mood."
Dillon Francis;ILLENIUM;EVAN GIIA,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),68,205479,False,-0.45407229285987116,0.29267689502346955,0.71638686936022,-0.26909764863754737,-0.836659641296037,-0.5041145030885494,-0.48090857373225626,-0.2972536227202892,0.7949556121069125,electronic,"A calm, slow-paced electronic song with a sad mood."
Peter Cat Recording Co.,Bismillah,Floated By,52,256000,False,0.9346400123907294,-1.4128917830443526,-1.0727163237105803,-0.4648750234053533,-0.09595420112950434,-0.4249685098424895,-0.5702049553773508,-0.019540046235727845,-1.004654605019038,electronic,"A calm, slow-paced electronic song with a sad mood."
